DDCTransactionId00086B6549B00CD80F3790B8CC6E2FF8_0, GetCachedData, CacheKey=GSM_af1606fcec214373844d2b6cf9df71c8_PCD3D_SM5_3__BC5N_DEV_SL_NoDBuf_TLpvPropa__7305C0EAF30EBAE6EBBBE09D23B9982D28009564, StartTime=2015.11.17-06.20.15, HierarchicalDDC, DataSize=3015881 bytes, Retrieved=true, Duration=0.533704ms, RunGuid=RunID0CF05EF24F5BECD74CD0E2A02CFE349F
DDCTransactionId825D76DC4BCD42E3F4D463A8A19D852B_665, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_058100FA4A36DA35743DA4970B32C__45009F08A58B315CAA934F4AAB93EA0F75B58357, StartTime=2015.11.17-07.11.17, HierarchicalDDC, DataSize=4194569 bytes, Retrieved=true, Duration=79.561562ms, RunGuid=RunID0CF05EF24F5BECD74CD0E2A02CFE349F
DDCTransactionId825D76DC4BCD42E3F4D463A8A19D852B_666, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_058100FA4A36DA35743DA4970B32C__315825BBCC1BBC525C4300CFD6F275CEBAD46594, StartTime=2015.11.17-07.11.18, HierarchicalDDC, DataSize=1048841 bytes, Retrieved=true, Duration=45.194149ms, RunGuid=RunID0CF05EF24F5BECD74CD0E2A02CFE349F
DDCTransactionId825D76DC4BCD42E3F4D463A8A19D852B_667, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_058100FA4A36DA35743DA4970B32C__0FA446E9445ACBDE9996C60FAD5A9A8528A51468, StartTime=2015.11.17-07.11.18, HierarchicalDDC, DataSize=262407 bytes, Retrieved=true, Duration=2.296034ms, RunGuid=RunID0CF05EF24F5BECD74CD0E2A02CFE349F
DDCTransactionId825D76DC4BCD42E3F4D463A8A19D852B_668, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_058100FA4A36DA35743DA4970B32C__D5913BAE0C5AC27AF5F2A04B49E160965258D607, StartTime=2015.11.17-07.11.18, HierarchicalDDC, DataSize=65799 bytes, Retrieved=true, Duration=6.141007ms, RunGuid=RunID0CF05EF24F5BECD74CD0E2A02CFE349F
DDCTransactionId825D76DC4BCD42E3F4D463A8A19D852B_669, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_058100FA4A36DA35743DA4970B32C__7E7945CAAD70DD2EF669484E2E6BEACC2C98C667, StartTime=2015.11.17-07.11.18, HierarchicalDDC, DataSize=16647 bytes, Retrieved=true, Duration=15.941393ms, RunGuid=RunID0CF05EF24F5BECD74CD0E2A02CFE349F
SavePackageTransactionId93BA05C441820BB94A92BEA413292679_644, Filename=E:/NightmareGame/TheGame/Saved/Cooked/WindowsNoEditor/NightmareGame/Content/StarterContent/Textures/T_CobbleStone_Smooth_D.uasset, FlushAsyncLoading=0.073556ms, FlushStreamingFunc=0.003848ms, BlockTillAllRequestsFinished=0.003424ms, ResetLoadersForSaveUnMarkAllObjects=2049.363281ms, TagPackageExports=0.038914ms, BeginCacheForCookedPlatformData=0.028227ms, SerializeImports=0.041053ms, GatherLocalizableTextData=0.002138ms, MarkNames=0.003420ms, SerializeSummary=0.007272ms, SerializeNames=0.011545ms, SerializeGatherableTextData=0.001714ms, BuildExportMap=0.006840ms, SortExportsNonSeekfree=0.003424ms, SortExportsSeekfreeConstructor=0.007696ms, SortExportsSeekfreeInner=0.146255ms, SortExportsSeekfree=0.002567ms, BuildDependencyMap=0.005130ms, SerializeImportMap=0.008553ms, SerializeExportMap=0.002995ms, SerializeDependencyMap=0.001710ms, SerializeStringAssetReferenceMap=0.001710ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.013258ms, SerializeExports=0.040628ms, SerializeBulkData=2.274651ms, AsyncWrite=1.578014ms, UnaccountedTime=17.272230ms, RunGuid=RunID0CF05EF24F5BECD74CD0E2A02CFE349F
E:/NightmareGame/TheGame/Content/StarterContent/Textures/T_Bush_D.uasset, AllOfLoadPackage_Duration=13.088636ms, AllOfLoadPackage_HitCount=957, ResolveRedirectors_Duration=0.025216ms, ResolveRedirectors_HitCount=957, CacheForCookedPlatformData_Duration=68.344384ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.113323ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.065003ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=466.819309ms, SaveCookedPackage_HitCount=1, RunGuid=RunID0CF05EF24F5BECD74CD0E2A02CFE349F
DDCTransactionId00086B6549B00CD80F3790B8CC6E2FF8_1714, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_9255BC244D6F7AF001E622B65F752__2EDC3C55B33BB1D6A73F6FA86704D2FF3E22F709, StartTime=2015.11.17-07.11.20, HierarchicalDDC, Duration=0.009406ms, RunGuid=RunID0CF05EF24F5BECD74CD0E2A02CFE349F
DDCTransactionIdE248F07E4E8AB5EAC460FFBA5BBE405C_588, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_9255BC244D6F7AF001E622B65F752__2EDC3C55B33BB1D6A73F6FA86704D2FF3E22F709, StartTime=2015.11.17-07.11.20, HierarchicalDDC, DataSize=6899 bytes, Retrieved=true, Duration=64.582375ms, RunGuid=RunID0CF05EF24F5BECD74CD0E2A02CFE349F
DDCTransactionIdE248F07E4E8AB5EAC460FFBA5BBE405C_589, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_9255BC244D6F7AF001E622B65F752__459CA524158813437FB1809B749AE39D1EE7D1B5, StartTime=2015.11.17-07.11.20, HierarchicalDDC, DataSize=262407 bytes, Retrieved=true, Duration=2.435878ms, RunGuid=RunID0CF05EF24F5BECD74CD0E2A02CFE349F
DDCTransactionIdE248F07E4E8AB5EAC460FFBA5BBE405C_590, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_9255BC244D6F7AF001E622B65F752__AA5FCF8E15A194EBD1C96434DCBEBD5AFAFEB152, StartTime=2015.11.17-07.11.20, HierarchicalDDC, DataSize=65799 bytes, Retrieved=true, Duration=0.646174ms, RunGuid=RunID0CF05EF24F5BECD74CD0E2A02CFE349F
DDCTransactionIdE248F07E4E8AB5EAC460FFBA5BBE405C_591, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_9255BC244D6F7AF001E622B65F752__A1A31E577A0A4BBF0B3EE42126742EA08FFED07D, StartTime=2015.11.17-07.11.20, HierarchicalDDC, DataSize=16647 bytes, Retrieved=true, Duration=0.159513ms, RunGuid=RunID0CF05EF24F5BECD74CD0E2A02CFE349F
SavePackageTransactionId93BA05C441820BB94A92BEA413292679_645, Filename=E:/NightmareGame/TheGame/Saved/Cooked/WindowsNoEditor/NightmareGame/Content/StarterContent/Textures/T_Bush_D.uasset, FlushAsyncLoading=0.049606ms, FlushStreamingFunc=0.003420ms, BlockTillAllRequestsFinished=0.002995ms, ResetLoadersForSaveUnMarkAllObjects=186.473267ms, TagPackageExports=0.038914ms, BeginCacheForCookedPlatformData=0.028227ms, SerializeImports=0.040624ms, GatherLocalizableTextData=0.002567ms, MarkNames=0.003420ms, SerializeSummary=0.007272ms, SerializeNames=0.011116ms, SerializeGatherableTextData=0.001714ms, BuildExportMap=0.006840ms, SortExportsNonSeekfree=0.002995ms, SortExportsSeekfreeConstructor=0.008553ms, SortExportsSeekfreeInner=0.140697ms, SortExportsSeekfree=0.002138ms, BuildDependencyMap=0.005558ms, SerializeImportMap=0.003420ms, SerializeExportMap=0.001710ms, SerializeDependencyMap=0.001710ms, SerializeStringAssetReferenceMap=0.001281ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.012830ms, SerializeExports=0.040200ms, SerializeBulkData=0.065003ms, AsyncWrite=0.124019ms, UnaccountedTime=279.041718ms, RunGuid=RunID0CF05EF24F5BECD74CD0E2A02CFE349F
E:/NightmareGame/TheGame/Content/StarterContent/Textures/T_CobbleStone_Pebble_M.uasset, AllOfLoadPackage_Duration=45.728311ms, AllOfLoadPackage_HitCount=2174, ResolveRedirectors_Duration=0.070173ms, ResolveRedirectors_HitCount=2174, CacheForCookedPlatformData_Duration=168.339763ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.112899ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.063293ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=14.921453ms, SaveCookedPackage_HitCount=1, RunGuid=RunID0CF05EF24F5BECD74CD0E2A02CFE349F
DDCTransactionId00086B6549B00CD80F3790B8CC6E2FF8_1715, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_8E09DAC34CC1621D4866FB9783034__B3050C9318F15135610D0EED153F0A469AFA3A76, StartTime=2015.11.17-07.11.20, HierarchicalDDC, Duration=0.008982ms, RunGuid=RunID0CF05EF24F5BECD74CD0E2A02CFE349F
DDCTransactionId35C2EB124A73183AD6E1C6BF5D62EFF3_569, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_8E09DAC34CC1621D4866FB9783034__B3050C9318F15135610D0EED153F0A469AFA3A76, StartTime=2015.11.17-07.11.20, HierarchicalDDC, DataSize=4749 bytes, Retrieved=true, Duration=42.361416ms, RunGuid=RunID0CF05EF24F5BECD74CD0E2A02CFE349F
DDCTransactionId825D76DC4BCD42E3F4D463A8A19D852B_670, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_8E09DAC34CC1621D4866FB9783034__CCDB2392BB3FC14A2E4DCB7D1B7BADD146B5B01F, StartTime=2015.11.17-07.11.20, HierarchicalDDC, DataSize=2097417 bytes, Retrieved=true, Duration=21.819826ms, RunGuid=RunID0CF05EF24F5BECD74CD0E2A02CFE349F
DDCTransactionId825D76DC4BCD42E3F4D463A8A19D852B_671, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_8E09DAC34CC1621D4866FB9783034__BFF60AEA82F5BBCFD99571C63F1A87BD983157C8, StartTime=2015.11.17-07.11.20, HierarchicalDDC, DataSize=524553 bytes, Retrieved=true, Duration=3.579833ms, RunGuid=RunID0CF05EF24F5BECD74CD0E2A02CFE349F
DDCTransactionId825D76DC4BCD42E3F4D463A8A19D852B_672, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_8E09DAC34CC1621D4866FB9783034__E845B28B96B37424EEC0CE34D143AD5D9CC846ED, StartTime=2015.11.17-07.11.20, HierarchicalDDC, DataSize=131335 bytes, Retrieved=true, Duration=0.800982ms, RunGuid=RunID0CF05EF24F5BECD74CD0E2A02CFE349F
DDCTransactionId825D76DC4BCD42E3F4D463A8A19D852B_673, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_8E09DAC34CC1621D4866FB9783034__E49A811AB20714C9AB5B7B940B3CF06D7DF1B43F, StartTime=2015.11.17-07.11.20, HierarchicalDDC, DataSize=33031 bytes, Retrieved=true, Duration=0.250604ms, RunGuid=RunID0CF05EF24F5BECD74CD0E2A02CFE349F
DDCTransactionId825D76DC4BCD42E3F4D463A8A19D852B_674, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_8E09DAC34CC1621D4866FB9783034__3EA889ACD0DC1D659462FF6DC5607132852ED85B, StartTime=2015.11.17-07.11.20, HierarchicalDDC, DataSize=8455 bytes, Retrieved=true, Duration=0.202276ms, RunGuid=RunID0CF05EF24F5BECD74CD0E2A02CFE349F
SavePackageTransactionId93BA05C441820BB94A92BEA413292679_646, Filename=E:/NightmareGame/TheGame/Saved/Cooked/WindowsNoEditor/NightmareGame/Content/StarterContent/Textures/T_CobbleStone_Pebble_M.uasset, FlushAsyncLoading=0.044476ms, FlushStreamingFunc=0.003420ms, BlockTillAllRequestsFinished=0.002995ms, ResetLoadersForSaveUnMarkAllObjects=4.027151ms, TagPackageExports=0.038058ms, BeginCacheForCookedPlatformData=0.028227ms, SerializeImports=0.041053ms, GatherLocalizableTextData=0.002138ms, MarkNames=0.002995ms, SerializeSummary=0.007696ms, SerializeNames=0.011120ms, SerializeGatherableTextData=0.001710ms, BuildExportMap=0.007272ms, SortExportsNonSeekfree=0.003848ms, SortExportsSeekfreeConstructor=0.008125ms, SortExportsSeekfreeInner=0.139412ms, SortExportsSeekfree=0.002138ms, BuildDependencyMap=0.005133ms, SerializeImportMap=0.004701ms, SerializeExportMap=0.002138ms, SerializeDependencyMap=0.001714ms, SerializeStringAssetReferenceMap=0.001710ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.011973ms, SerializeExports=0.038914ms, SerializeBulkData=0.482816ms, AsyncWrite=0.572193ms, UnaccountedTime=8.676953ms, RunGuid=RunID0CF05EF24F5BECD74CD0E2A02CFE349F
E:/NightmareGame/TheGame/Content/InfinityBladeEffects/Effects/FX_Materials/Spark/M_Spark_Core_01_INST.uasset, AllOfLoadPackage_Duration=0.042766ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.000428ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.005130ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.113755ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.012401ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=14.380481ms, SaveCookedPackage_HitCount=1, RunGuid=RunID0CF05EF24F5BECD74CD0E2A02CFE349F
SavePackageTransactionId93BA05C441820BB94A92BEA413292679_647, Filename=E:/NightmareGame/TheGame/Saved/Cooked/WindowsNoEditor/NightmareGame/Content/InfinityBladeEffects/Effects/FX_Materials/Spark/M_Spark_Core_01_INST.uasset, FlushAsyncLoading=0.048753ms, FlushStreamingFunc=0.003420ms, BlockTillAllRequestsFinished=0.003424ms, ResetLoadersForSaveUnMarkAllObjects=3.169291ms, TagPackageExports=0.010267ms, BeginCacheForCookedPlatformData=0.003420ms, SerializeImports=0.023946ms, GatherLocalizableTextData=0.002138ms, MarkNames=0.004705ms, SerializeSummary=0.007696ms, SerializeNames=0.032932ms, SerializeGatherableTextData=0.001710ms, BuildExportMap=0.014540ms, SortExportsNonSeekfree=0.003848ms, SortExportsSeekfreeConstructor=0.006843ms, SortExportsSeekfreeInner=0.344254ms, SortExportsSeekfree=0.002995ms, BuildDependencyMap=0.007268ms, SerializeImportMap=0.002991ms, SerializeExportMap=0.001714ms, SerializeDependencyMap=0.001710ms, SerializeStringAssetReferenceMap=0.001710ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.014115ms, SerializeExports=0.011973ms, SerializeBulkData=0.006415ms, AsyncWrite=0.055164ms, UnaccountedTime=9.751204ms, RunGuid=RunID0CF05EF24F5BECD74CD0E2A02CFE349F
E:/NightmareGame/TheGame/Content/ThirdPersonBP/Mannequin/Character/Materials/MaterialLayers/T_ML_Rubber_Blue_01_D.uasset, AllOfLoadPackage_Duration=17.806366ms, AllOfLoadPackage_HitCount=15, ResolveRedirectors_Duration=0.000849ms, ResolveRedirectors_HitCount=15, CacheForCookedPlatformData_Duration=1.737528ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.109904ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.063293ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=6878.323779ms, SaveCookedPackage_HitCount=1, RunGuid=RunID0CF05EF24F5BECD74CD0E2A02CFE349F
DDCTransactionId00086B6549B00CD80F3790B8CC6E2FF8_1716, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_3D9DF5394695F7124FAF65908374C__1048758D1A9E930E3BE15FAD74367A7AD7306A1B, StartTime=2015.11.17-07.11.20, HierarchicalDDC, Duration=0.008982ms, RunGuid=RunID0CF05EF24F5BECD74CD0E2A02CFE349F
DDCTransactionIdE248F07E4E8AB5EAC460FFBA5BBE405C_592, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_3D9DF5394695F7124FAF65908374C__1048758D1A9E930E3BE15FAD74367A7AD7306A1B, StartTime=2015.11.17-07.11.20, HierarchicalDDC, DataSize=4155 bytes, Retrieved=true, Duration=0.124443ms, RunGuid=RunID0CF05EF24F5BECD74CD0E2A02CFE349F
DDCTransactionIdE248F07E4E8AB5EAC460FFBA5BBE405C_593, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_3D9DF5394695F7124FAF65908374C__F79118E6F30CD645ED13CCACDE18506EDDF2AAA7, StartTime=2015.11.17-07.11.20, HierarchicalDDC, DataSize=131335 bytes, Retrieved=true, Duration=0.793710ms, RunGuid=RunID0CF05EF24F5BECD74CD0E2A02CFE349F
DDCTransactionIdE248F07E4E8AB5EAC460FFBA5BBE405C_594, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_3D9DF5394695F7124FAF65908374C__D9BCE034B54501B31E1268E47E4A9A15D33D5424, StartTime=2015.11.17-07.11.20, HierarchicalDDC, DataSize=33031 bytes, Retrieved=true, Duration=0.248890ms, RunGuid=RunID0CF05EF24F5BECD74CD0E2A02CFE349F
DDCTransactionIdE248F07E4E8AB5EAC460FFBA5BBE405C_595, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_3D9DF5394695F7124FAF65908374C__8D74DBB4A0FC52B1E60DDF306B3B6D5AD8928B38, StartTime=2015.11.17-07.11.20, HierarchicalDDC, DataSize=8455 bytes, Retrieved=true, Duration=0.104774ms, RunGuid=RunID0CF05EF24F5BECD74CD0E2A02CFE349F
SavePackageTransactionId93BA05C441820BB94A92BEA413292679_648, Filename=E:/NightmareGame/TheGame/Saved/Cooked/WindowsNoEditor/NightmareGame/Content/ThirdPersonBP/Mannequin/Character/Materials/MaterialLayers/T_ML_Rubber_Blue_01_D.uasset, FlushAsyncLoading=0.036780ms, FlushStreamingFunc=0.003848ms, BlockTillAllRequestsFinished=0.002991ms, ResetLoadersForSaveUnMarkAllObjects=2.630029ms, TagPackageExports=0.072699ms, BeginCacheForCookedPlatformData=0.029936ms, SerializeImports=0.043619ms, GatherLocalizableTextData=0.002138ms, MarkNames=0.003424ms, SerializeSummary=0.008125ms, SerializeNames=0.011973ms, SerializeGatherableTextData=0.001281ms, BuildExportMap=0.009410ms, SortExportsNonSeekfree=0.003848ms, SortExportsSeekfreeConstructor=0.008125ms, SortExportsSeekfreeInner=0.146683ms, SortExportsSeekfree=0.002567ms, BuildDependencyMap=0.005130ms, SerializeImportMap=0.002995ms, SerializeExportMap=0.002138ms, SerializeDependencyMap=0.001710ms, SerializeStringAssetReferenceMap=0.001710ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.015825ms, SerializeExports=0.039771ms, SerializeBulkData=0.034209ms, AsyncWrite=0.100069ms, UnaccountedTime=6863.550293ms, RunGuid=RunID0CF05EF24F5BECD74CD0E2A02CFE349F
E:/NightmareGame/TheGame/Content/StarterContent/Textures/T_Metal_Steel_D.uasset, AllOfLoadPackage_Duration=1379.517063ms, AllOfLoadPackage_HitCount=89636, ResolveRedirectors_Duration=2.541862ms, ResolveRedirectors_HitCount=89636, CacheForCookedPlatformData_Duration=6878.204461ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.119314ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.063289ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=9.563897ms, SaveCookedPackage_HitCount=1, RunGuid=RunID0CF05EF24F5BECD74CD0E2A02CFE349F
DDCTransactionId00086B6549B00CD80F3790B8CC6E2FF8_1717, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_1814D38D4CD8F62AFB8DD39826391__AC68268054314C72F6E6476681AA466B886AEF97, StartTime=2015.11.17-07.11.27, HierarchicalDDC, Duration=0.016678ms, RunGuid=RunID0CF05EF24F5BECD74CD0E2A02CFE349F
DDCTransactionId825D76DC4BCD42E3F4D463A8A19D852B_675, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_1814D38D4CD8F62AFB8DD39826391__AC68268054314C72F6E6476681AA466B886AEF97, StartTime=2015.11.17-07.11.34, HierarchicalDDC, DataSize=4749 bytes, Retrieved=true, Duration=58.979343ms, RunGuid=RunID0CF05EF24F5BECD74CD0E2A02CFE349F
DDCTransactionId35C2EB124A73183AD6E1C6BF5D62EFF3_570, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_1814D38D4CD8F62AFB8DD39826391__723C61835DC589E62266CDC19B15DE16EE2A5108, StartTime=2015.11.17-07.11.34, HierarchicalDDC, DataSize=2097417 bytes, Retrieved=true, Duration=74.524734ms, RunGuid=RunID0CF05EF24F5BECD74CD0E2A02CFE349F
DDCTransactionIdE248F07E4E8AB5EAC460FFBA5BBE405C_596, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_1814D38D4CD8F62AFB8DD39826391__7B7C8B9517C937F8845BE8A1AC34D08CDB5E0432, StartTime=2015.11.17-07.11.34, HierarchicalDDC, DataSize=524553 bytes, Retrieved=true, Duration=79.505966ms, RunGuid=RunID0CF05EF24F5BECD74CD0E2A02CFE349F
DDCTransactionId35C2EB124A73183AD6E1C6BF5D62EFF3_571, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_1814D38D4CD8F62AFB8DD39826391__3E4F9629D64C50EE357B71F987CB6351A749AE29, StartTime=2015.11.17-07.11.34, HierarchicalDDC, DataSize=131335 bytes, Retrieved=true, Duration=6.156832ms, RunGuid=RunID0CF05EF24F5BECD74CD0E2A02CFE349F
DDCTransactionIdE248F07E4E8AB5EAC460FFBA5BBE405C_597, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_1814D38D4CD8F62AFB8DD39826391__4264F646395CAE60822A1642C0A7FB0AA9B3E585, StartTime=2015.11.17-07.11.34, HierarchicalDDC, DataSize=33031 bytes, Retrieved=true, Duration=0.783876ms, RunGuid=RunID0CF05EF24F5BECD74CD0E2A02CFE349F
DDCTransactionIdE248F07E4E8AB5EAC460FFBA5BBE405C_598, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_1814D38D4CD8F62AFB8DD39826391__C406669DC41897856E093F620443D1CA6E7032C7, StartTime=2015.11.17-07.11.34, HierarchicalDDC, DataSize=8455 bytes, Retrieved=true, Duration=0.196289ms, RunGuid=RunID0CF05EF24F5BECD74CD0E2A02CFE349F
SavePackageTransactionId93BA05C441820BB94A92BEA413292679_649, Filename=E:/NightmareGame/TheGame/Saved/Cooked/WindowsNoEditor/NightmareGame/Content/StarterContent/Textures/T_Metal_Steel_D.uasset, FlushAsyncLoading=0.042338ms, FlushStreamingFunc=0.002995ms, BlockTillAllRequestsFinished=0.002991ms, ResetLoadersForSaveUnMarkAllObjects=0.974607ms, TagPackageExports=0.037633ms, BeginCacheForCookedPlatformData=0.027366ms, SerializeImports=0.041485ms, GatherLocalizableTextData=0.002138ms, MarkNames=0.002991ms, SerializeSummary=0.007700ms, SerializeNames=0.011116ms, SerializeGatherableTextData=0.001710ms, BuildExportMap=0.006843ms, SortExportsNonSeekfree=0.002995ms, SortExportsSeekfreeConstructor=0.008125ms, SortExportsSeekfreeInner=0.141550ms, SortExportsSeekfree=0.002138ms, BuildDependencyMap=0.005133ms, SerializeImportMap=0.005130ms, SerializeExportMap=0.002567ms, SerializeDependencyMap=0.001710ms, SerializeStringAssetReferenceMap=0.001714ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.010688ms, SerializeExports=0.039771ms, SerializeBulkData=0.515744ms, AsyncWrite=0.570055ms, UnaccountedTime=6.210714ms, RunGuid=RunID0CF05EF24F5BECD74CD0E2A02CFE349F
E:/NightmareGame/TheGame/Content/StarterContent/Textures/T_Brick_Clay_Beveled_D.uasset, AllOfLoadPackage_Duration=34.685999ms, AllOfLoadPackage_HitCount=1797, ResolveRedirectors_Duration=0.062890ms, ResolveRedirectors_HitCount=1797, CacheForCookedPlatformData_Duration=145.376839ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.110332ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.062007ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=188.960470ms, SaveCookedPackage_HitCount=1, RunGuid=RunID0CF05EF24F5BECD74CD0E2A02CFE349F
DDCTransactionId00086B6549B00CD80F3790B8CC6E2FF8_1718, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_5592FB464F8142F86D4CACBD3A642__A5E877728DD3FEED0E1527A77CF246B9CA4A3CCF, StartTime=2015.11.17-07.11.34, HierarchicalDDC, Duration=0.008978ms, RunGuid=RunID0CF05EF24F5BECD74CD0E2A02CFE349F
DDCTransactionId35C2EB124A73183AD6E1C6BF5D62EFF3_572, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_5592FB464F8142F86D4CACBD3A642__A5E877728DD3FEED0E1527A77CF246B9CA4A3CCF, StartTime=2015.11.17-07.11.34, HierarchicalDDC, DataSize=7493 bytes, Retrieved=true, Duration=10.087337ms, RunGuid=RunID0CF05EF24F5BECD74CD0E2A02CFE349F
DDCTransactionId825D76DC4BCD42E3F4D463A8A19D852B_676, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_5592FB464F8142F86D4CACBD3A642__6D130A6BAD5C0991216AB359685582AEA54CC735, StartTime=2015.11.17-07.11.34, HierarchicalDDC, DataSize=4194569 bytes, Retrieved=true, Duration=79.689423ms, RunGuid=RunID0CF05EF24F5BECD74CD0E2A02CFE349F
DDCTransactionId825D76DC4BCD42E3F4D463A8A19D852B_677, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_5592FB464F8142F86D4CACBD3A642__404E5106701267B924CFEBB3A1A3AB1D900E09CC, StartTime=2015.11.17-07.11.34, HierarchicalDDC, DataSize=1048841 bytes, Retrieved=true, Duration=41.005348ms, RunGuid=RunID0CF05EF24F5BECD74CD0E2A02CFE349F
DDCTransactionId825D76DC4BCD42E3F4D463A8A19D852B_678, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_5592FB464F8142F86D4CACBD3A642__91EB5AEF85B9E48AA36E7E08FAF567883A4B5C22, StartTime=2015.11.17-07.11.34, HierarchicalDDC, DataSize=262407 bytes, Retrieved=true, Duration=12.714371ms, RunGuid=RunID0CF05EF24F5BECD74CD0E2A02CFE349F
DDCTransactionId825D76DC4BCD42E3F4D463A8A19D852B_679, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_5592FB464F8142F86D4CACBD3A642__C7670937707505ABAF072496ED3D4BD647F5E7F5, StartTime=2015.11.17-07.11.34, HierarchicalDDC, DataSize=65799 bytes, Retrieved=true, Duration=0.691503ms, RunGuid=RunID0CF05EF24F5BECD74CD0E2A02CFE349F
